"Commoditygroups","DeclarationDate","YearofDeclaration","QuarterofDeclaration","MonthofDeclaration","DayofDeclaration","DecisionControlDateMonth","CountryofOrigin","ArrivalatDPE","Forimport","CommodityCode","Descriptionofcommodity","Producttemperature","Commodityintendedfor","Documentarycheck","AcceptableforTransfer","NotAcceptable","IdentityCheck","PhysicalCheck","LaboratoryTests","TestedFor","Results","Acceptableforreleaseforfreecirculation","NotAcceptable2","ReasonforRefusal","DPEName","NoOfConsignments","NetWeightKg"
"Other/Preparations of vegetables, fruit, nuts","2019-06-10","2019","Q2","6","10","2019-07-03","India","2019-06-11","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Not satisfactory","yes","Aflatoxin B2","Satisfactory","-","Destruction","Chemical contamination","Felixstowe, P","1","2797"
"Other/Preparations of vegetables, fruit, nuts","2019-06-10","2019","Q2","6","10","2019-07-03","India","2019-06-11","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Not satisfactory","yes","Aflatoxin G1","Satisfactory","-","Destruction","Chemical contamination","Felixstowe, P","1","2797"
"Other/Preparations of vegetables, fruit, nuts","2019-06-10","2019","Q2","6","10","2019-07-03","India","2019-06-11","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Not satisfactory","yes","Aflatoxin G2","Satisfactory","-","Destruction","Chemical contamination","Felixstowe, P","1","2797"
"Other/Preparations of vegetables, fruit, nuts","2019-06-10","2019","Q2","6","10","2019-07-03","India","2019-06-11","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Not satisfactory","yes","Aflatoxins","Not satisfactory","-","Destruction","Chemical contamination","Felixstowe, P","1","2797"
"Other/Preparations of vegetables, fruit, nuts","2019-06-11","2019","Q2","6","11","2019-07-01","Syrian Arab Republic","2019-06-07","For import","2001909711","Not containing added sugar","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".DYES","Satisfactory","Human consumption","-","-","Felixstowe, P","1","1200"
"Other/Preparations of vegetables, fruit, nuts","2019-06-12","2019","Q2","6","12","2019-07-31","India","2019-05-17","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Not satisfactory","-","Destruction","/","/","no","-","-","-","-","Absence/Invalid certificate (if applicable)"," ","1","32"
"Other/Preparations of vegetables, fruit, nuts","2019-06-25","2019","Q2","6","25","2019-07-03","Turkey","2019-07-03","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","12000"
"Other/Preparations of vegetables, fruit, nuts","2019-06-26","2019","Q2","6","26","2019-07-03","Japan","2019-07-04","For import","20059100","Bamboo shoots","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Southampton, P","1","135"
"Other/Preparations of vegetables, fruit, nuts","2019-06-27","2019","Q2","6","27","2019-07-05","Turkey","2019-07-06","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","3000"
"Other/Preparations of vegetables, fruit, nuts","2019-06-27","2019","Q2","6","27","2019-07-05","Turkey","2019-07-06","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1000"
"Other/Preparations of vegetables, fruit, nuts","2019-06-27","2019","Q2","6","27","2019-07-05","Turkey","2019-07-06","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","2000"
"Other/Preparations of vegetables, fruit, nuts","2019-06-27","2019","Q2","6","27","2019-07-05","Turkey","2019-07-06","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1500"
"Other/Preparations of vegetables, fruit, nuts","2019-06-28","2019","Q2","6","28","2019-07-01","United States","2019-07-01","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Southampton, P","1","12764"
"Other/Preparations of vegetables, fruit, nuts","2019-07-01","2019","Q3","7","1","2019-07-01","China","2019-06-29","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1728"
"Other/Preparations of vegetables, fruit, nuts","2019-07-01","2019","Q3","7","1","2019-07-01","Japan","2019-07-04","For import","20049098","Other","Frozen","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Southampton, P","1","60"
"Other/Preparations of vegetables, fruit, nuts","2019-07-01","2019","Q3","7","1","2019-07-01","India","2019-06-28","For import","20081110","Peanut butter","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","22680"
"Other/Preparations of vegetables, fruit, nuts","2019-07-01","2019","Q3","7","1","2019-07-04","China","2019-06-29","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","601"
"Other/Preparations of vegetables, fruit, nuts","2019-07-01","2019","Q3","7","1","2019-07-04","China","2019-06-29","For import","20081198","In immediate packings of a net content not exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","990"
"Other/Preparations of vegetables, fruit, nuts","2019-07-02","2019","Q3","7","2","2019-07-03","Turkey","2019-06-29","For import","2008999960","Figs","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1996"
"Other/Preparations of vegetables, fruit, nuts","2019-07-02","2019","Q3","7","2","2019-07-03","India","2019-06-28","For import","2008191980","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","200"
"Other/Preparations of vegetables, fruit, nuts","2019-07-02","2019","Q3","7","2","2019-07-03","India","2019-06-28","For import","2008191980","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","800"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-03","Turkey","2019-06-23","For import","2008199320","Pistachios","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","60"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-03","Turkey","2019-06-23","For import","2008199520","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","60"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-03","Turkey","2019-06-23","For import","2008199320","Pistachios","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","68"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-03","Turkey","2019-06-23","For import","2008199520","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","45"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-06","Turkey","2019-07-03","For import","200710","Homogenised preparations","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","800"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-08","India","2019-07-04","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","2494"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-08","India","2019-07-05","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","360"
"Other/Preparations of vegetables, fruit, nuts","2019-07-03","2019","Q3","7","3","2019-07-17","India","2019-07-05","For import","20081110","Peanut butter","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","Felixstowe, P","1","19162"
"Other/Preparations of vegetables, fruit, nuts","2019-07-04","2019","Q3","7","4","2019-07-15","Argentina","2019-06-14","For import","20081191","In immediate packings of a net content exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","London Gateway","1","20400"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-08","India","2019-07-05","For import","2008191980","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","836"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-08","Turkey","2019-07-10","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","8000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-08","India","2019-07-05","For import","20081110","Peanut butter","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","23400"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-09","Argentina","2019-06-14","For import","20081191","In immediate packings of a net content exceeding 1|kg","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20400"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-22","Turkey","2019-05-17","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","Felixstowe, P","1","12000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-31","Turkey","2019-05-06","For import","20059980","Other","Ambient","Human consumption","Not satisfactory","-","Destruction","/","/","no","-","-","-","-","-"," ","1","48"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-31","Turkey","2019-05-06","For import","20071010","With a sugar content exceeding 13|% by weight","Ambient","Human consumption","Not satisfactory","-","Destruction","/","/","no","-","-","-","-","-"," ","1","64"
"Other/Preparations of vegetables, fruit, nuts","2019-07-05","2019","Q3","7","5","2019-07-31","Turkey","2019-05-06","For import","2008191320","Pistachios","Ambient","Human consumption","Not satisfactory","-","Destruction","/","/","no","-","-","-","-","-"," ","1","132"
"Other/Preparations of vegetables, fruit, nuts","2019-07-08","2019","Q3","7","8","2019-07-08","Turkey","2019-07-03","For import","200799","Other than 2007 10, 2007 91.","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","/","no","-","-","Human consumption","-","-","Dover DPI (CED)","1","260"
"Other/Preparations of vegetables, fruit, nuts","2019-07-08","2019","Q3","7","8","2019-07-09","United States","2019-07-08","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Southampton, P","1","12764"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-10","Turkey","2019-07-11","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-10","Turkey","2019-07-05","For import","2008199980","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","346"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-19","Turkey","2019-07-11","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxin B1","Satisfactory","Human consumption","-","-","Felixstowe, P","1","6000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-19","Turkey","2019-07-11","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxin B2","Satisfactory","Human consumption","-","-","Felixstowe, P","1","6000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-19","Turkey","2019-07-11","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxin G1","Satisfactory","Human consumption","-","-","Felixstowe, P","1","6000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-19","Turkey","2019-07-11","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxin G2","Satisfactory","Human consumption","-","-","Felixstowe, P","1","6000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-09","2019","Q3","7","9","2019-07-19","Turkey","2019-07-11","For import","200819","Other than 2008 11, including mixtures","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","Felixstowe, P","1","6000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","Turkey","2019-07-10","For import","2008999960","Figs","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","9124"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","403"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","403"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","403"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","403"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","403"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","387"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","945"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1029"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-11","China","2019-07-06","For import","20081196","In immediate packings of a net content not exceeding 1|kg, Roasted","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1029"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-12","Turkey","2019-07-14","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","13650"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-12","Turkey","2019-07-14","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","7350"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-12","Turkey","2019-07-11","For import","2008191930","Hazelnuts","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","14000"
"Other/Preparations of vegetables, fruit, nuts","2019-07-11","2019","Q3","7","11","2019-07-15","Turkey","2019-07-12","For import","2008999960","Figs","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","2126"
