Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,2064
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,1861
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Uganda,2019-09-26,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Manchester,1,700
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1974
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,2256
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,856
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2448
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3355
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,225
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-27,Kenya,2019-09-27,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,900
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-28,India,2019-09-27,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1050
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2880
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1443
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-29,Uganda,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1150
Vegetable products/Edible vegetables,2019-09-27,2019,Q3,9,27,2019-09-29,Japan,2019-09-28,For import,7095990,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,India,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2522
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,876
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2374
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,India,2019-09-28,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2090
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,India,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,876
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,3424
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,573
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,India,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,605
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,India,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1075
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,India,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1435
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,894
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,992
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,4248
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2702
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-28,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2557
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-28,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1170
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2730
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,2219
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Uganda,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,360
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Uganda,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,320
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,India,2019-09-29,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2126
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,India,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,672
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,900
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,India,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,950
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1032
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1635
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3328
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-28,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,905
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1454
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1980
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,29
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-30,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,970
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-30,Uganda,2019-09-28,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1116
Vegetable products/Edible vegetables,2019-09-28,2019,Q3,9,28,2019-09-30,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,324
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1600
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,579
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Thailand,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,76
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,India,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,750
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,18749
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,750
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,India,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,982
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1000
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,736
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2667
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2880
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,490
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3649
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,3302
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Uganda,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1088
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,4285
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,715
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,903
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1300
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,5206
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-29,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,843
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-30,Dominican Republic,2019-09-30,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,728
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-30,Uganda,2019-09-29,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,136
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-30,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,938
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-30,Dominican Republic,2019-09-30,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,240
Vegetable products/Edible vegetables,2019-09-29,2019,Q3,9,29,2019-09-30,Kenya,2019-09-29,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,870
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Dominican Republic,2019-09-30,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1024
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2027
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Uganda,2019-09-30,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,813
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,899
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,India,2019-09-30,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2281
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,2910
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2330
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,870
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1408
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,5084
Vegetable products/Edible vegetables,2019-09-30,2019,Q3,9,30,2019-09-30,Kenya,2019-09-30,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,274
"Vegetable products/Lac; gums, resins",2019-09-02,2019,Q3,9,2,2019-09-06,India,2019-09-06,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-02,2019,Q3,9,2,2019-09-06,India,2019-09-06,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-02,2019,Q3,9,2,2019-09-06,India,2019-09-06,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-02,2019,Q3,9,2,2019-09-06,India,2019-09-06,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-02,2019,Q3,9,2,2019-09-06,India,2019-09-06,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-10,2019,Q3,9,10,2019-09-19,India,2019-09-12,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,10000
"Vegetable products/Lac; gums, resins",2019-09-10,2019,Q3,9,10,2019-09-19,India,2019-09-12,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Pentachlorophenol (PCP),Satisfactory,Feedingstuff,-,-,"Felixstowe, P",1,10000
"Vegetable products/Lac; gums, resins",2019-09-20,2019,Q3,9,20,2019-09-21,India,2019-09-25,For import,13023290,Of guar seeds,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6750
"Vegetable products/Lac; gums, resins",2019-09-20,2019,Q3,9,20,2019-09-21,India,2019-09-25,For import,13023290,Of guar seeds,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6750
"Vegetable products/Lac; gums, resins",2019-09-20,2019,Q3,9,20,2019-09-21,India,2019-09-25,For import,13023290,Of guar seeds,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6500
"Vegetable products/Lac; gums, resins",2019-09-23,2019,Q3,9,23,2019-09-23,India,2019-09-25,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,10000
"Vegetable products/Lac; gums, resins",2019-09-23,2019,Q3,9,23,2019-09-23,India,2019-09-25,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,10000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-27,India,2019-10-10,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-27,India,2019-10-10,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-27,India,2019-10-10,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-27,India,2019-10-10,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-27,India,2019-10-10,For import,13023290,Of guar seeds,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,4000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-28,India,2019-09-30,For import,13023290,Of guar seeds,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-28,India,2019-09-30,For import,13023290,Of guar seeds,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
"Vegetable products/Lac; gums, resins",2019-09-25,2019,Q3,9,25,2019-09-28,India,2019-07-29,For import,13023290,Of guar seeds,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6000
Vegetable products/Oil seeds and oleaginous fruits,2019-07-16,2019,Q3,7,16,2019-09-17,Argentina,2019-07-19,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Not satisfactory,-,Use for other purpose,Chemical contamination,London Gateway,1,24780
