Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2019-09-24,2019,Q3,9,24,2019-10-07,Turkey,2019-09-24,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,2340
Vegetable products/Edible fruits and nuts,2019-09-24,2019,Q3,9,24,2019-10-07,Turkey,2019-09-24,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,4340
Vegetable products/Edible fruits and nuts,2019-09-24,2019,Q3,9,24,2019-10-07,Turkey,2019-09-24,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,Liverpool,1,5460
Vegetable products/Edible fruits and nuts,2019-09-24,2019,Q3,9,24,2019-10-07,Turkey,2019-09-24,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,6076
Vegetable products/Edible fruits and nuts,2019-09-25,2019,Q3,9,25,2019-10-04,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-25,2019,Q3,9,25,2019-10-04,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-25,2019,Q3,9,25,2019-10-04,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-25,2019,Q3,9,25,2019-10-04,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21250
Vegetable products/Edible fruits and nuts,2019-09-26,2019,Q3,9,26,2019-10-01,Turkey,2019-09-28,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8136
Vegetable products/Edible fruits and nuts,2019-09-26,2019,Q3,9,26,2019-10-03,Turkey,2019-10-06,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-09-26,2019,Q3,9,26,2019-10-04,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,2813
Vegetable products/Edible fruits and nuts,2019-09-26,2019,Q3,9,26,2019-10-04,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-26,2019,Q3,9,26,2019-10-09,Turkey,2019-09-26,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8136
Vegetable products/Edible fruits and nuts,2019-09-26,2019,Q3,9,26,2019-10-11,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-27,2019,Q3,9,27,2019-10-04,Turkey,2019-10-03,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-09-27,2019,Q3,9,27,2019-10-04,Turkey,2019-10-03,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-09-27,2019,Q3,9,27,2019-10-04,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-27,2019,Q3,9,27,2019-10-05,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-27,2019,Q3,9,27,2019-10-07,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-27,2019,Q3,9,27,2019-10-15,Turkey,2019-10-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-29,2019,Q3,9,29,2019-10-03,Malaysia,2019-09-30,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,285
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15600
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Malaysia,2019-10-01,For import,810902020,Jackfruit (Artocarpus heterophyllus),Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,392
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16740
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-29,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-29,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22400
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,19560
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-01,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-09-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3125
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,12500
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,11000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17150
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-04,United States,2019-10-03,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-11,Turkey,2019-10-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,London Gateway,1,15040
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-11,Turkey,2019-10-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,London Gateway,1,15990
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-11,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-15,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2019-09-30,2019,Q3,9,30,2019-10-15,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-01,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-01,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4200
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4182
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-04,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Malaysia,2019-10-02,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,483
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10164
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21840
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-29,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,10000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-02,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-03,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14448
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-03,Turkey,2019-09-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5040
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-10-09,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4067
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-10-09,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,15000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-10-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-10-09,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-10-09,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-10-03,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,United States,2019-10-03,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19500
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,United States,2019-10-03,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19500
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-04,Turkey,2019-09-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7800
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-05,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,23744
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20750
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9918
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-06,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-06,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-06,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-07,Turkey,2019-10-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,60000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-11,Turkey,2019-10-02,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-11,Turkey,2019-09-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-14,Turkey,2019-10-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-10-01,2019,Q4,10,1,2019-10-15,Turkey,2019-10-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
