DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),20,500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,265,2580,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,50,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,CN,Heathrow,GB,China,GB,GB,9022000,Other green tea (not fermented),4,80,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,HK,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",20,181,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,HK,"Felixstowe, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,20,240,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),120,3000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,Stansted,GB,India,GB,GB,9042110,Sweet peppers (Capsicum annuum),1,5,Human consumption,Not satisfactory,-,Destruction,Satisfactory,/,no,-,-,-,-,Absence/Invalid certificate (if applicable),1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),960,24000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),960,24000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),960,24000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),960,24000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),960,24000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Anthraquinone,Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Bifenthrin,Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Chlorfenapyr (halogenated pyrroles.),Satisfactory,Human consumption,-,-,1
2018-04-06,2018,Q2,Apr,6,2018-04,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,140,146,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Cypermethrin,Satisfactory,Human consumption,-,-,1
