DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,7200,11700,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,2912,6131,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,2880,7741,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,6400,13555,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,810907530,Pomegranates,3952,15400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1200,15000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,480,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,80620,Dried,3078,21546,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1678,20136,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,4414,8828,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1344,16128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1344,16128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,6000,5880,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,6000,5880,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,600,7200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,560,7280,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,240,3120,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,CN,"Felixstowe, P",NL,China,NL,GB,813409510,Goji berries (wolfberries) (Lycium barbarum L.),400,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1700,21250,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,880,11000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8025100,In shell,120,415,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,3447,2482,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,US,"Southampton, P",GB,United States,GB,GB,8025100,In shell,2200,20067,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,2000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-12-05,2018,Q4,Dec,5,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,3120,21840,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,Ochratoxin A,Not satisfactory,-,-,"Other, create RASFF notification",1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2288,16016,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1344,16128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",1056,16920,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-06,2018,Q4,Dec,6,2018-12,TR,Belfast City Council (CED),GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,813409510,Goji berries (wolfberries) (Lycium barbarum L.),1460,13140,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,560,7000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,600,900,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,80,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,100,150,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,200,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,London Gateway,GB,Turkey,GB,GB,810907530,Pomegranates,21,21437,Further process,Satisfactory,-,-,/,/,no,-,-,Further process,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,London Gateway,GB,Turkey,GB,GB,810907530,Pomegranates,21,20231,Further process,Satisfactory,-,-,/,/,no,-,-,Further process,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,720,9000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Southampton, P",IE,Turkey,IE,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,London Gateway,GB,Turkey,GB,GB,810907530,Pomegranates,4160,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,80620,Dried,6720,18063,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-12-07,2018,Q4,Dec,7,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062010,Currants,3552,12192,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,810907530,Pomegranates,4160,19500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8042090,Dried,1400,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1344,16128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1700,21250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1700,21250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,813409510,Goji berries (wolfberries) (Lycium barbarum L.),40,96,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,72,173,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,70,168,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,3200,9792,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,896,9634,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,2389,6306,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1620,4355,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Belfast City Council (CED),GB,Turkey,GB,GB,80620,Dried,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1760,22000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1650,20625,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,560,7000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8042090,Dried,1600,19200,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,6520,19560,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-12-10,2018,Q4,Dec,10,2018-12,TR,Belfast City Council (CED),GB,Turkey,GB,GB,80620,Dried,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,NL,Turkey,NL,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,Heathrow,GB,Turkey,GB,GB,8131000,Apricots,80,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,5630,7029,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,23,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2288,16016,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2450,17150,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1630,19560,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,2352,2305,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062010,Currants,768,2496,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1728,5184,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2576,12880,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1056,1056,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,4048,15056,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062010,Currants,1056,3360,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,989,4945,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,590,2950,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
