DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-10-31,2017,Q4,Oct,31,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,288,3456,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,216,3110.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,AR,London Gateway,AR,Argentina,GB,GB,200811,Groundnuts,975,19500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,AR,London Gateway,AR,Argentina,GB,GB,200811,Groundnuts,25,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21039090,Other,5,10.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21039090,Other,2,8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,10063092,Round grain,256,4311.32,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21031000,Soya sauce,256,4311.32,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21039090,Other,256,4311.32,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-31,2017,Q4,Oct,31,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21041000,Soups and broths and preparations therefor,256,4311.32,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
