Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24940
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25320
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24980
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24940
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24940
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Argentina,2020-01-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Brazil,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24995
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-09,Brazil,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-13,China,2020-01-11,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19500
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-13,China,2020-01-11,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15840
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-13,China,2020-01-10,For import,12024100,In shell,Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,15400
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-13,China,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-13,China,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-13,China,2020-01-11,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19500
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-15,Argentina,2020-01-17,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16080
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-15,Argentina,2020-01-17,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-15,India,2020-01-15,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-16,China,2020-01-18,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19500
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-16,China,2020-01-18,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19500
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-21,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-21,Brazil,2020-01-09,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,London Gateway,1,25022
Vegetable products/Oil seeds and oleaginous fruits,2020-01-08,2020,Q1,1,8,2020-01-23,India,2020-01-15,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Salmonella spp.,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8500
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-09,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-13,India,2020-01-11,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-13,India,2020-01-11,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,24980
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25140
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,24980
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25140
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-15,Brazil,2020-01-16,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-15,Brazil,2020-01-16,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-15,India,2020-01-15,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-16,Argentina,2020-01-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,25120
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-21,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,London Gateway,1,24960
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-21,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,24590
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-21,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-09,2020,Q1,1,9,2020-01-31,China,2020-01-18,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,16800
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-10,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-10,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-13,India,2020-01-10,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18711
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,United States,2020-01-15,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,Argentina,2020-01-17,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24960
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-14,United States,2020-01-11,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,-,Human consumption,-,-,"Southampton, P",1,12628
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-17,Argentina,2020-01-24,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-17,Argentina,2020-01-24,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-21,Argentina,2020-01-20,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22120
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-21,Argentina,2020-01-20,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22130
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-27,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,9977
Vegetable products/Oil seeds and oleaginous fruits,2020-01-10,2020,Q1,1,10,2020-01-27,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,9977
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-13,China,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-13,China,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25160
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,India,2020-01-11,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,26000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25140
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Ethiopia,2020-01-11,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,India,2020-01-12,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19005
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-14,India,2020-01-12,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-15,Argentina,2020-01-10,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24960
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-15,United States,2020-01-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-15,United States,2020-01-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,18960
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-16,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-21,China,2020-01-19,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-21,China,2020-01-19,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-22,United States,2020-01-21,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2020-01-13,2020,Q1,1,13,2020-01-28,United States,2020-01-14,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,"Felixstowe, P",1,19958
