Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
"Other/Preparations of vegetables, fruit, nuts",2019-12-06,2019,Q4,12,6,2019-12-12,China,2019-12-06,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9990
"Other/Preparations of vegetables, fruit, nuts",2019-12-06,2019,Q4,12,6,2019-12-15,China,2019-11-30,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,17310
"Other/Preparations of vegetables, fruit, nuts",2019-12-06,2019,Q4,12,6,2019-12-16,Japan,2019-12-14,For import,20059100,Bamboo shoots,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,255
"Other/Preparations of vegetables, fruit, nuts",2019-12-09,2019,Q4,12,9,2019-12-10,Turkey,2019-12-08,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18000
"Other/Preparations of vegetables, fruit, nuts",2019-12-09,2019,Q4,12,9,2019-12-12,Turkey,2019-12-12,For import,2008199520,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,194
"Other/Preparations of vegetables, fruit, nuts",2019-12-09,2019,Q4,12,9,2019-12-20,Japan,2019-12-22,For import,20059100,Bamboo shoots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,2376
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-10,Turkey,2019-11-28,For import,2008199320,Pistachios,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Dover DPI (CED),1,1200
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-10,Argentina,2019-12-09,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20400
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-11,Turkey,2019-12-01,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-11,Turkey,2019-12-05,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-12,Turkey,2019-12-11,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1494
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-12,Turkey,2019-12-01,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-12,Turkey,2019-12-13,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-12,Nigeria,2019-12-06,For import,2008999950,"Watermelon (egusi, Citrullus spp.) seeds and derived products",Ambient,Human consumption,Not satisfactory,-,Destruction,Not satisfactory,/,no,-,-,-,-,-, ,1,320
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-19,Turkey,2019-12-11,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1596
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-19,Turkey,2019-12-11,For import,2008191320,Pistachios,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,2240
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-20,Argentina,2019-12-09,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,20400
"Other/Preparations of vegetables, fruit, nuts",2019-12-10,2019,Q4,12,10,2019-12-23,Turkey,2019-12-13,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,3500
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-11,Argentina,2019-12-13,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22000
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-11,Argentina,2019-12-13,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22020
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-11,Argentina,2019-12-13,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22080
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-11,Argentina,2019-12-13,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22040
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-11,China,2019-12-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,900
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-12,United States,2019-12-08,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Further process,Satisfactory,-,-,/,/,no,-,-,Further process,-,-,Liverpool,1,9072
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-12,China,2019-12-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,17160
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-20,Turkey,2019-12-11,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Tilbury, P",1,2450
"Other/Preparations of vegetables, fruit, nuts",2019-12-11,2019,Q4,12,11,2019-12-27,China,2019-12-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,17160
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-12,Turkey,2019-12-08,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-19,Argentina,2019-12-20,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22000
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-19,Argentina,2019-12-20,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22060
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-20,China,2019-12-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,7420
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-20,Turkey,2019-12-21,For import,20079939,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4980
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-20,Turkey,2019-12-21,For import,20079939,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2772
"Other/Preparations of vegetables, fruit, nuts",2019-12-12,2019,Q4,12,12,2019-12-23,Argentina,2019-12-20,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,London Gateway,1,21940
"Other/Preparations of vegetables, fruit, nuts",2019-12-13,2019,Q4,12,13,2019-12-14,China,2019-12-09,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
"Other/Preparations of vegetables, fruit, nuts",2019-12-16,2019,Q4,12,16,2019-12-16,Turkey,2019-12-16,For import,200819,"Other than 2008 11, including mixtures",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Dover DPI (CED),1,19500
"Other/Preparations of vegetables, fruit, nuts",2019-12-16,2019,Q4,12,16,2019-12-18,China,2019-12-21,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,13000
"Other/Preparations of vegetables, fruit, nuts",2019-12-16,2019,Q4,12,16,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,8000
"Other/Preparations of vegetables, fruit, nuts",2019-12-16,2019,Q4,12,16,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,13000
"Other/Preparations of vegetables, fruit, nuts",2019-12-16,2019,Q4,12,16,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4000
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-17,Turkey,2019-12-16,For import,20089798,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Dover DPI (CED),1,276480
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-19,Japan,2019-12-18,For import,20059100,Bamboo shoots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1050
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9450
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10500
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,Japan,2019-12-22,For import,20059100,Bamboo shoots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,1080
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,Japan,2019-12-21,For import,20039090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,96
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-20,United States,2019-12-23,For import,200819,"Other than 2008 11, including mixtures",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,5879
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22080
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22000
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22060
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21860
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21980
"Other/Preparations of vegetables, fruit, nuts",2019-12-17,2019,Q4,12,17,2019-12-30,Argentina,2020-01-03,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21800
"Other/Preparations of vegetables, fruit, nuts",2019-12-18,2019,Q4,12,18,2019-12-19,Lebanon,2019-12-19,For import,2001909711,Not containing added sugar,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7000
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-19,United States,2019-12-19,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16329
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-19,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16364
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-19,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16364
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-19,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16364
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-19,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16364
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,1041
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-20,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1089
"Other/Preparations of vegetables, fruit, nuts",2019-12-19,2019,Q4,12,19,2019-12-20,United States,2019-12-20,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,327
"Other/Preparations of vegetables, fruit, nuts",2019-12-20,2019,Q4,12,20,2019-12-20,Turkey,2019-12-18,For import,20079997,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1509
"Other/Preparations of vegetables, fruit, nuts",2019-12-23,2019,Q4,12,23,2019-12-24,China,2019-12-21,For import,200811,Groundnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
"Other/Preparations of vegetables, fruit, nuts",2019-12-23,2019,Q4,12,23,2019-12-24,China,2019-12-21,For import,200811,Groundnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15700
"Other/Preparations of vegetables, fruit, nuts",2019-12-23,2019,Q4,12,23,2019-12-24,Turkey,2019-12-22,For import,20079939,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,630
"Other/Preparations of vegetables, fruit, nuts",2019-12-23,2019,Q4,12,23,2019-12-24,Turkey,2019-12-22,For import,20079939,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2888
Other/Sugars and sugar confectionery,2019-12-23,2019,Q4,12,23,2019-12-27,India,2019-12-26,For import,17049099,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1000
Other/Sugars and sugar confectionery,2019-12-23,2019,Q4,12,23,2019-12-27,India,2019-12-26,For import,17049099,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3920
"Vegetable products/Coffee, tea, mate and spices",2019-09-03,2019,Q3,9,3,2019-12-12,India,2019-08-26,For import,9041200,Crushed or ground,Ambient,Human consumption,Satisfactory,-,-,Not satisfactory,/,no,-,-,-,Re-dispatching,ID: Mis-match with documents,Belfast City Council (CED),1,350
"Vegetable products/Coffee, tea, mate and spices",2019-09-03,2019,Q3,9,3,2019-12-12,India,2019-08-26,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,Not satisfactory,/,no,-,-,-,Re-dispatching,ID: Mis-match with documents,Belfast City Council (CED),1,915
"Vegetable products/Coffee, tea, mate and spices",2019-09-03,2019,Q3,9,3,2019-12-12,India,2019-08-26,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,Not satisfactory,/,no,-,-,-,Re-dispatching,ID: Mis-match with documents,Belfast City Council (CED),1,1850
"Vegetable products/Coffee, tea, mate and spices",2019-10-17,2019,Q4,10,17,2019-12-10,India,2019-08-26,For import,9109105,Curry,Ambient,Human consumption,Satisfactory,-,-,Not satisfactory,/,no,-,-,-,Re-dispatching,ID: Mis-match with documents,Belfast City Council (CED),1,15
"Vegetable products/Coffee, tea, mate and spices",2019-10-17,2019,Q4,10,17,2019-12-12,India,2019-08-26,For import,904219080,Other,Ambient,Human consumption,Satisfactory,-,-,Not satisfactory,/,no,-,-,-,Re-dispatching,ID: Mis-match with documents,Belfast City Council (CED),1,150
"Vegetable products/Coffee, tea, mate and spices",2019-11-06,2019,Q4,11,6,2019-12-10,India,2019-11-01,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Not satisfactory,-,Destruction,Not satisfactory,/,no,-,-,-,-,Absence/Invalid certificate (if applicable), ,1,190
"Vegetable products/Coffee, tea, mate and spices",2019-11-11,2019,Q4,11,11,2019-12-04,India,2019-11-24,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,725
"Vegetable products/Coffee, tea, mate and spices",2019-11-11,2019,Q4,11,11,2019-12-04,India,2019-11-24,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,550
"Vegetable products/Coffee, tea, mate and spices",2019-11-11,2019,Q4,11,11,2019-12-04,India,2019-11-24,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,5000
"Vegetable products/Coffee, tea, mate and spices",2019-11-11,2019,Q4,11,11,2019-12-04,India,2019-11-24,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3000
"Vegetable products/Coffee, tea, mate and spices",2019-11-15,2019,Q4,11,15,2019-12-02,China,2019-11-20,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1900
"Vegetable products/Coffee, tea, mate and spices",2019-11-15,2019,Q4,11,15,2019-12-02,China,2019-11-20,For import,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1619
"Vegetable products/Coffee, tea, mate and spices",2019-11-20,2019,Q4,11,20,2019-12-05,India,2019-11-26,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,6000
"Vegetable products/Coffee, tea, mate and spices",2019-11-20,2019,Q4,11,20,2019-12-06,China,2019-11-26,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.ORGANOPHOSPHORUS COUMPOUNDS,Satisfactory,Human consumption,-,-,London Gateway,1,1793
