DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3272,434,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Thiamethoxam (nicotinoid insecticides),Satisfactory,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",1960,1291,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,-,-,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,400,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),400,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,AU,"Felixstowe, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,259,191,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,AU,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",413,348,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,AE,"Southampton, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,510,247,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),140,2800,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),30,750,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),140,3500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),60,1500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),50,1250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),130,3250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-31,2018,Q3,Aug,31,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),500,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,CN,Port of Tyne (CED),GB,China,GB,GB,9022000,Other green tea (not fermented),320,16000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,CN,Port of Tyne (CED),GB,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,80,4000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,London Gateway,GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),100,250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,London Gateway,GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),250,1350,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,91,1002,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,London Gateway,GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),250,1250,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-09-03,2018,Q3,Sept,3,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),98,588,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
